,0,1
130,0.9902088854264967,0.009791114573503365
131,0.7817919185054569,0.2182080814945431
132,0.2591038487509154,0.7408961512490846
133,0.8179205679176464,0.1820794320823536
134,0.9939601352626473,0.0060398647373526996
135,0.840874674261597,0.159125325738403
136,0.4386467478178847,0.5613532521821153
137,0.6754208424387735,0.3245791575612264
138,0.8261292608572895,0.17387073914271048
139,0.858226146116277,0.14177385388372304
140,0.9447357812580628,0.055264218741937196
141,0.9522866144695897,0.04771338553041028
142,0.9676716827847159,0.032328317215284105
143,0.8806601696709657,0.11933983032903434
144,0.4126676321829865,0.5873323678170135
145,0.9456834195309505,0.05431658046904951
146,0.841548666206163,0.15845133379383702
147,0.9962537306988096,0.0037462693011903426
148,0.9318235593391618,0.06817644066083818
149,0.9353869892228904,0.06461301077710954
150,0.9955818996289273,0.004418100371072686
151,0.8707309851588441,0.12926901484115588
152,0.9423612694689009,0.0576387305310991
153,0.6331349074072294,0.3668650925927705
154,0.9878981770693593,0.012101822930640712
155,0.9746213612521009,0.025378638747899182
156,0.7574504548833876,0.24254954511661245
157,0.644220669822057,0.35577933017794305
158,0.9923937403911898,0.007606259608810277
159,0.9941180450268771,0.005881954973122897
160,0.2634513604481584,0.7365486395518416
161,0.9933475865579152,0.006652413442084795
162,0.9641895596456833,0.035810440354316644
163,0.032978572541671025,0.967021427458329
164,0.9779965698133956,0.02200343018660447
165,0.8859782257315107,0.11402177426848922
166,0.8700659920064451,0.1299340079935549
167,0.8786303012868433,0.12136969871315678
168,0.9698874034074103,0.030112596592589694
169,0.9984305794449161,0.0015694205550838666
170,0.8384391054084341,0.16156089459156583
171,0.9134187592557803,0.08658124074421975
172,0.975611338316806,0.02438866168319403
173,0.8950155306049004,0.10498446939509964
174,0.9678872257705006,0.03211277422949948
175,0.9080547218085977,0.09194527819140227
176,0.9634480885807941,0.03655191141920594
177,0.9091949407245404,0.09080505927545954
178,0.9717136108819902,0.028286389118009864
179,0.91751773986065,0.08248226013934995
180,0.9904350018645433,0.00956499813545673
181,0.8869089086453406,0.1130910913546594
182,0.9985385073537667,0.00146149264623327
183,0.15032528234493014,0.8496747176550699
184,0.9127043456190718,0.08729565438092822
185,0.8784375170022044,0.12156248299779557
186,0.42632247798438105,0.573677522015619
187,0.9883395821203377,0.011660417879662276
188,0.35710281087533025,0.6428971891246698
189,0.8505869646417533,0.1494130353582467
190,0.9389473426284042,0.06105265737159583
191,0.6443410709451053,0.3556589290548947
192,0.8855311598285294,0.11446884017147065
193,0.9763811966926594,0.023618803307340546
194,0.9704453948678174,0.029554605132182575
195,0.8127173257668565,0.18728267423314346
196,0.9746955081770016,0.025304491822998404
197,0.9833437293344972,0.016656270665502813
198,0.6439429729900509,0.3560570270099491
199,0.9878883313175514,0.01211166868244861
200,0.5878630857862099,0.41213691421379006
201,0.728772710822658,0.27122728917734196
202,0.5179106697838018,0.48208933021619815
203,0.9701532731985292,0.02984672680147088
204,0.9238278540419294,0.0761721459580706
205,0.9794643787257304,0.020535621274269545
206,0.6325526842637492,0.36744731573625083
207,0.9993612776781394,0.0006387223218606221
208,0.8915263204369748,0.10847367956302517
209,0.9729383057707095,0.02706169422929054
210,0.9487549745569083,0.051245025443091737
211,0.6451621621136855,0.3548378378863145
212,0.9412084428446532,0.05879155715534673
213,0.6265584076099067,0.37344159239009334
214,0.9115431924632889,0.08845680753671117
215,0.9960454785183969,0.003954521481603126
216,0.9703305173098037,0.029669482690196362
217,0.9677352086221732,0.03226479137782674
218,0.9662821989141622,0.03371780108583777
219,0.8751783171158594,0.12482168288414068
220,0.8370429518020595,0.16295704819794055
221,0.5426999952441112,0.45730000475588883
222,0.5311961460072536,0.4688038539927464
223,0.8328844061607428,0.16711559383925728
224,0.7297716184664029,0.27022838153359713
225,0.9974769600035684,0.002523039996431583
226,0.9243810163925267,0.07561898360747331
227,0.8634412835955617,0.13655871640443826
228,0.13318168206470504,0.866818317935295
229,0.9242237712045253,0.0757762287954747
230,0.8378615602652956,0.16213843973470443
231,0.910557507823208,0.08944249217679202
232,0.9524614782736206,0.047538521726379436
233,0.9720541053249682,0.027945894675031856
234,0.9619745036384718,0.03802549636152821
235,0.9140837985657218,0.08591620143427821
236,0.8038079856938818,0.19619201430611827
237,0.9987877810369217,0.0012122189630783043
238,0.970622884558475,0.029377115441525044
239,0.9959202881753,0.004079711824700026
240,0.7705986052687683,0.2294013947312316
241,0.7816765968035799,0.21832340319642007
242,0.9814756162702017,0.018524383729798286
243,0.9430992352625972,0.05690076473740283
244,0.9436164959036915,0.05638350409630858
245,0.9877073403165286,0.012292659683471397
246,0.8754188183987176,0.12458118160128241
247,0.639376483670929,0.3606235163290709
248,0.9465656974784712,0.053434302521528775
249,0.9747894126597962,0.02521058734020372
250,0.7584863645297816,0.24151363547021845
251,0.8045139477908674,0.19548605220913262
252,0.5041315060753513,0.4958684939246487
253,0.9674480738111835,0.03255192618881652
254,0.820609296529037,0.17939070347096303
255,0.9084529653049259,0.09154703469507405
256,0.9920677644817212,0.007932235518278834
257,0.4916109050190641,0.5083890949809359
258,0.5153807046116727,0.48461929538832726
259,0.7005992836033101,0.2994007163966899
260,0.8445349181858602,0.1554650818141398
261,0.972389426516263,0.027610573483736914
262,0.8076811776984604,0.19231882230153963
263,0.9531736741329014,0.04682632586709858
264,0.9715258298909496,0.02847417010905035
265,0.8930123322946593,0.10698766770534071
266,0.9974370421287465,0.0025629578712535457
267,0.5465609391613105,0.45343906083868946
268,0.5851584414093645,0.4148415585906355
269,0.9607719555363771,0.03922804446362293
270,0.9604666312303278,0.03953336876967222
271,0.9955265162288474,0.004473483771152647
272,0.9244896792887329,0.07551032071126705
273,0.9648460473866468,0.03515395261335315
274,0.9742269689030545,0.02577303109694555
275,0.9843691129254656,0.015630887074534396
276,0.891061805462529,0.10893819453747101
277,0.5741432645805443,0.4258567354194557
278,0.8301799747826653,0.1698200252173348
279,0.8153649492310182,0.18463505076898185
280,0.5161472547909545,0.48385274520904553
281,0.9960342281054904,0.003965771894509586
282,0.9323131499527896,0.06768685004721046
283,0.9186957946456221,0.08130420535437792
284,0.9718796417458058,0.028120358254194226
285,0.878799304382013,0.12120069561798702
286,0.999801391693809,0.00019860830619099708
287,0.8702395904241635,0.1297604095758364
288,0.9981300296657027,0.0018699703342972647
289,0.9810854466852138,0.018914553314786146
290,0.850865329405389,0.14913467059461105
291,0.35668204270739023,0.6433179572926098
292,0.988294196214186,0.011705803785813993
293,0.8992943407079077,0.10070565929209226
